subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: y1,T2_1 Tegula length: x2,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version,keep
82424947,452979984,kyi0202,1772,822,2217,822,2403,2043,2712,2041,Yes,UCSB-IZC00042892,UCSB-IZC00042892_had_lbs.jpg,25-Nov-2022 19:01:00,25-Nov-2022 19:01:25,,,1.1,
82424917,452980029,kyi0202,2205,614,2659,612,2745,1477,3045,1469,Yes,UCSB-IZC00042599,UCSB-IZC00042599_had_lbs.jpg,25-Nov-2022 19:01:25,25-Nov-2022 19:01:40,,,1.1,
82424965,452980052,kyi0202,1713,836,2161,833,2358,1913,2727,1882,Yes,UCSB-IZC00047055,UCSB-IZC00047055_had_lbs.jpg,25-Nov-2022 19:01:40,25-Nov-2022 19:01:53,,,1.1,
82424953,452980087,kyi0202,1608,844,2042,844,2272,1994,2693,1988,Yes,UCSB-IZC00043619,UCSB-IZC00043619_had_lbs.jpg,25-Nov-2022 19:01:53,25-Nov-2022 19:02:05,,,1.1,
82424959,452980117,kyi0202,2055,739,2464,736,2827,1475,3129,1469,Yes,UCSB-IZC00044235,UCSB-IZC00044235_had_lbs.jpg,25-Nov-2022 19:02:06,25-Nov-2022 19:02:19,,,1.1,
82424882,452980140,kyi0202,1967,820,2413,820,2575,1868,2895,1880,Yes,UCSB-IZC00042087,UCSB-IZC00042087_had_lbs.jpg,25-Nov-2022 19:02:19,25-Nov-2022 19:02:31,,,1.1,
82424888,452980173,kyi0202,2146,801,2592,797,3121,1834,3439,1826,Yes,UCSB-IZC00042102,UCSB-IZC00042102_had_lbs.jpg,25-Nov-2022 19:02:31,25-Nov-2022 19:02:43,,,1.1,
82424962,452980200,kyi0202,1650,788,2096,782,2245,1805,2677,1825,Yes,UCSB-IZC00044651,UCSB-IZC00044651_had_lbs.jpg,25-Nov-2022 19:02:43,25-Nov-2022 19:02:56,,,1.1,
82424868,452980233,kyi0202,2167,751,2628,760,3093,1784,2890,1783,Yes,UCSB-IZC00041913,UCSB-IZC00041913_had_lbs.jpg,25-Nov-2022 19:02:56,25-Nov-2022 19:03:12,,,1.1,
82424877,452980269,kyi0202,1798,754,2206,752,2315,1871,2587,1854,Yes,UCSB-IZC00042078,UCSB-IZC00042078_had_lbs.jpg,25-Nov-2022 19:03:12,25-Nov-2022 19:03:28,,,1.1,
82424946,452980327,kyi0202,2076,765,2527,760,2502,1665,2828,1663,Yes,UCSB-IZC00042888,UCSB-IZC00042888_had_lbs.jpg,25-Nov-2022 19:03:28,25-Nov-2022 19:03:52,,,1.1,
82424917,452980359,kyi0202,2203,626,2647,626,2749,1476,3042,1465,Yes,UCSB-IZC00042599,UCSB-IZC00042599_had_lbs.jpg,25-Nov-2022 19:03:52,25-Nov-2022 19:04:04,,,1.1,
82424876,452980388,kyi0202,2026,766,2474,766,2712,1500,3029,1481,Yes,UCSB-IZC00042075,UCSB-IZC00042075_had_lbs.jpg,25-Nov-2022 19:04:04,25-Nov-2022 19:04:17,,,1.1,
82424947,452980408,kyi0202,1770,827,2214,823,2402,2085,2698,2087,Yes,UCSB-IZC00042892,UCSB-IZC00042892_had_lbs.jpg,25-Nov-2022 19:04:17,25-Nov-2022 19:04:29,,,1.1,
82424911,452980425,kyi0202,2252,879,2697,877,2890,2094,3200,2064,Yes,UCSB-IZC00042585,UCSB-IZC00042585_had_lbs.jpg,25-Nov-2022 19:04:29,25-Nov-2022 19:04:43,,,1.1,
82424943,452980435,kyi0202,2148,879,2592,875,2717,1828,3001,1833,Yes,UCSB-IZC00042856,UCSB-IZC00042856_had_lbs.jpg,25-Nov-2022 19:04:43,25-Nov-2022 19:04:57,,,1.1,
82424914,452980454,kyi0202,1885,711,2317,715,2932,1688,3255,1710,Yes,UCSB-IZC00042593,UCSB-IZC00042593_had_lbs.jpg,25-Nov-2022 19:04:57,25-Nov-2022 19:05:10,,,1.1,
82424965,452980472,kyi0202,1708,847,2151,853,2367,1909,2722,1898,Yes,UCSB-IZC00047055,UCSB-IZC00047055_had_lbs.jpg,25-Nov-2022 19:05:10,25-Nov-2022 19:05:22,,,1.1,
82424909,452980491,kyi0202,2083,671,2527,672,2903,1934,3225,1882,Yes,UCSB-IZC00042578,UCSB-IZC00042578_had_lbs.jpg,25-Nov-2022 19:05:22,25-Nov-2022 19:05:35,,,1.1,
82424872,452980518,kyi0202,2099,721,2511,718,2721,1729,3037,1722,Yes,UCSB-IZC00042063,UCSB-IZC00042063_had_lbs.jpg,25-Nov-2022 19:05:35,25-Nov-2022 19:05:48,,,1.1,
82424964,452980548,kyi0202,1705,849,2151,846,2249,1580,2661,1570,Yes,UCSB-IZC00047043,UCSB-IZC00047043_had_lbs.jpg,25-Nov-2022 19:05:48,25-Nov-2022 19:06:00,,,1.1,
82424930,452980572,kyi0202,2174,688,2611,686,3082,1403,3412,1374,Yes,UCSB-IZC00042813,UCSB-IZC00042813_had_lbs.jpg,25-Nov-2022 19:06:00,25-Nov-2022 19:06:12,,,1.1,
82424900,452980609,kyi0202,2277,796,2722,795,2649,2151,2973,2162,Yes,UCSB-IZC00042550,UCSB-IZC00042550_had_lbs.jpg,25-Nov-2022 19:06:12,25-Nov-2022 19:06:27,,,1.1,
82424873,452980625,kyi0202,2101,817,2543,813,2618,2251,2917,2259,Yes,UCSB-IZC00042067,UCSB-IZC00042067_had_lbs.jpg,25-Nov-2022 19:06:27,25-Nov-2022 19:06:39,,,1.1,
82424942,452980666,kyi0202,2023,815,2429,811,2795,1569,3096,1546,Yes,UCSB-IZC00042852,UCSB-IZC00042852_had_lbs.jpg,25-Nov-2022 19:06:39,25-Nov-2022 19:06:53,,,1.1,
82424898,452980714,kyi0202,2294,882,2733,882,2870,2065,3159,2056,Yes,UCSB-IZC00042530,UCSB-IZC00042530_had_lbs.jpg,25-Nov-2022 19:06:53,25-Nov-2022 19:07:15,,,1.1,
82424965,452980742,kyi0202,1713,857,2143,858,2376,1901,2730,1885,No,UCSB-IZC00047055,UCSB-IZC00047055_had_lbs.jpg,25-Nov-2022 19:07:15,25-Nov-2022 19:07:27,,,1.1,
82424959,452980768,kyi0202,2052,751,2464,752,2831,1462,3135,1463,Yes,UCSB-IZC00044235,UCSB-IZC00044235_had_lbs.jpg,25-Nov-2022 19:07:27,25-Nov-2022 19:07:40,,,1.1,
82424950,452980792,kyi0202,2280,796,2723,800,2893,1967,3219,1976,Yes,UCSB-IZC00042930,UCSB-IZC00042930_had_lbs.jpg,25-Nov-2022 19:07:40,25-Nov-2022 19:07:54,,,1.1,
82424960,452980820,kyi0202,1932,816,2368,820,2411,2057,2719,2044,Yes,UCSB-IZC00044259,UCSB-IZC00044259_had_lbs.jpg,25-Nov-2022 19:07:54,25-Nov-2022 19:08:05,,,1.1,
82424935,452980843,kyi0202,2103,746,2544,749,2974,1716,3306,1718,Yes,UCSB-IZC00042827,UCSB-IZC00042827_had_lbs.jpg,25-Nov-2022 19:08:05,25-Nov-2022 19:08:17,,,1.1,
82424954,452980871,kyi0202,2098,921,2544,919,2687,2059,3013,2054,Yes,UCSB-IZC00043675,UCSB-IZC00043675_had_lbs.jpg,25-Nov-2022 19:08:17,25-Nov-2022 19:08:29,,,1.1,
82424937,453341752,Andrew_Choy,3210,573,3616,588,3015,1613,3369,1594,Yes,UCSB-IZC00042830,UCSB-IZC00042830_had_lbs.jpg,25-Nov-2022 03:29:29,27-Nov-2022 23:04:13,,,1.1,
82424944,453341770,Andrew_Choy,3131,683,3546,706,2603,1601,2894,1613,Yes,UCSB-IZC00042870,UCSB-IZC00042870_had_lbs.jpg,27-Nov-2022 23:04:13,27-Nov-2022 23:04:20,,,1.1,
82424891,453341786,Andrew_Choy,3047,754,3470,739,2645,2439,3030,2391,Yes,UCSB-IZC00042109,UCSB-IZC00042109_had_lbs.jpg,27-Nov-2022 23:04:20,27-Nov-2022 23:04:28,,,1.1,
82424964,453341806,Andrew_Choy,3023,727,3464,726,2261,1622,2663,1624,Yes,UCSB-IZC00047043,UCSB-IZC00047043_had_lbs.jpg,27-Nov-2022 23:04:28,27-Nov-2022 23:04:36,,,1.1,
82424895,453341822,Andrew_Choy,2988,801,3395,801,2570,1838,2827,1832,Yes,UCSB-IZC00042434,UCSB-IZC00042434_had_lbs.jpg,27-Nov-2022 23:04:36,27-Nov-2022 23:04:44,,,1.1,
82424934,453341846,Andrew_Choy,3032,111,3472,111,2698,1089,3022,1116,Yes,UCSB-IZC00042826,UCSB-IZC00042826_had_lbs.jpg,27-Nov-2022 23:04:44,27-Nov-2022 23:04:53,,,1.1,
82424960,453341869,Andrew_Choy,2752,741,3222,728,2418,1955,2673,1941,Yes,UCSB-IZC00044259,UCSB-IZC00044259_had_lbs.jpg,27-Nov-2022 23:04:53,27-Nov-2022 23:05:02,,,1.1,
82424893,453341888,Andrew_Choy,3164,651,3595,663,2836,1752,3168,1747,Yes,UCSB-IZC00042120,UCSB-IZC00042120_had_lbs.jpg,27-Nov-2022 23:05:02,27-Nov-2022 23:05:09,,,1.1,
82424962,453341914,Andrew_Choy,2514,668,2937,682,2244,1580,2643,1598,Yes,UCSB-IZC00044651,UCSB-IZC00044651_had_lbs.jpg,27-Nov-2022 23:05:09,27-Nov-2022 23:05:17,,,1.1,
82424919,453341933,Andrew_Choy,3033,106,3548,102,3078,1488,3096,1702,Yes,UCSB-IZC00042638,UCSB-IZC00042638_had_lbs.jpg,27-Nov-2022 23:05:17,27-Nov-2022 23:05:25,,,1.1,
82424947,453341952,Andrew_Choy,2655,728,3095,731,2356,1939,2717,1938,Yes,UCSB-IZC00042892,UCSB-IZC00042892_had_lbs.jpg,27-Nov-2022 23:05:25,27-Nov-2022 23:05:33,,,1.1,
82424912,453341970,Andrew_Choy,3120,549,3560,549,3027,1764,3281,1745,Yes,UCSB-IZC00042587,UCSB-IZC00042587_had_lbs.jpg,27-Nov-2022 23:05:33,27-Nov-2022 23:05:40,,,1.1,
82424909,453341990,Andrew_Choy,2966,559,3406,562,2878,1777,3213,1730,Yes,UCSB-IZC00042578,UCSB-IZC00042578_had_lbs.jpg,27-Nov-2022 23:05:40,27-Nov-2022 23:05:47,,,1.1,
82424921,453342004,Andrew_Choy,2928,707,3412,707,2633,2100,2948,2108,Yes,UCSB-IZC00042782,UCSB-IZC00042782_had_lbs.jpg,27-Nov-2022 23:05:47,27-Nov-2022 23:05:54,,,1.1,
82424915,453342023,Andrew_Choy,2726,532,3135,532,2621,1691,2922,1669,Yes,UCSB-IZC00042594,UCSB-IZC00042594_had_lbs.jpg,27-Nov-2022 23:05:54,27-Nov-2022 23:06:02,,,1.1,
82424943,453342053,Andrew_Choy,3004,731,3452,762,2659,1716,3094,1690,Yes,UCSB-IZC00042856,UCSB-IZC00042856_had_lbs.jpg,27-Nov-2022 23:06:02,27-Nov-2022 23:06:12,,,1.1,
82424938,453342069,Andrew_Choy,2942,576,3388,571,2548,1939,2794,2008,Yes,UCSB-IZC00042831,UCSB-IZC00042831_had_lbs.jpg,27-Nov-2022 23:06:12,27-Nov-2022 23:06:19,,,1.1,
82424903,453342085,Andrew_Choy,3022,639,3450,654,2571,1692,2909,1669,Yes,UCSB-IZC00042556,UCSB-IZC00042556_had_lbs.jpg,27-Nov-2022 23:06:19,27-Nov-2022 23:06:25,,,1.1,
82424889,453342102,Andrew_Choy,2548,718,3065,705,2116,2176,2642,2251,Yes,UCSB-IZC00042107,UCSB-IZC00042107_had_lbs.jpg,27-Nov-2022 23:06:25,27-Nov-2022 23:06:32,,,1.1,
82424930,453342119,Andrew_Choy,3045,576,3480,597,3036,1586,3408,1555,Yes,UCSB-IZC00042813,UCSB-IZC00042813_had_lbs.jpg,27-Nov-2022 23:06:32,27-Nov-2022 23:06:39,,,1.1,
82424902,453342133,Andrew_Choy,2632,647,3060,658,2550,2176,2852,2176,Yes,UCSB-IZC00042552,UCSB-IZC00042552_had_lbs.jpg,27-Nov-2022 23:06:39,27-Nov-2022 23:06:46,,,1.1,
82424908,453342150,Andrew_Choy,2726,612,3147,606,2241,1672,2584,1679,Yes,UCSB-IZC00042577,UCSB-IZC00042577_had_lbs.jpg,27-Nov-2022 23:06:46,27-Nov-2022 23:06:53,,,1.1,
82424877,454112715,LauraAM,1796,701,2203,704,2292,1853,2582,1845,Yes,UCSB-IZC00042078,UCSB-IZC00042078_had_lbs.jpg,01-Dec-2022 02:32:57,01-Dec-2022 02:33:43,,,1.1,
82424875,454112784,LauraAM,2169,695,2574,684,2536,1927,2818,1942,Yes,UCSB-IZC00042069,UCSB-IZC00042069_had_lbs.jpg,01-Dec-2022 02:33:43,01-Dec-2022 02:34:13,,,1.1,
82424909,454112848,LauraAM,2081,615,2517,613,2912,1918,3226,1879,Yes,UCSB-IZC00042578,UCSB-IZC00042578_had_lbs.jpg,01-Dec-2022 02:34:13,01-Dec-2022 02:34:43,,,1.1,
82424905,454112906,LauraAM,1792,703,2207,706,2420,1853,2735,1815,Yes,UCSB-IZC00042562,UCSB-IZC00042562_had_lbs.jpg,01-Dec-2022 02:34:43,01-Dec-2022 02:35:10,,,1.1,
82424871,454113027,LauraAM,2091,779,2526,780,2631,1401,2964,1403,Yes,UCSB-IZC00042061,UCSB-IZC00042061_had_lbs.jpg,01-Dec-2022 02:35:10,01-Dec-2022 02:35:53,,,1.1,
82424945,454113331,LauraAM,2167,727,2601,736,2806,2188,3120,2180,Yes,UCSB-IZC00042876,UCSB-IZC00042876_had_lbs.jpg,01-Dec-2022 02:35:53,01-Dec-2022 02:37:30,,,1.1,
82424867,454113404,LauraAM,1812,859,2255,855,2714,2070,3022,2078,Yes,UCSB-IZC00041911,UCSB-IZC00041911_had_lbs.jpg,01-Dec-2022 02:37:30,01-Dec-2022 02:37:56,,,1.1,
82424881,454113470,LauraAM,2169,795,2609,792,2578,1882,2873,1822,Yes,UCSB-IZC00042086,UCSB-IZC00042086_had_lbs.jpg,01-Dec-2022 02:37:56,01-Dec-2022 02:38:23,,,1.1,
82424912,454113542,LauraAM,2235,606,2667,605,3020,1900,3336,1871,Yes,UCSB-IZC00042587,UCSB-IZC00042587_had_lbs.jpg,01-Dec-2022 02:38:23,01-Dec-2022 02:38:49,,,1.1,
82424947,454113661,LauraAM,1763,762,2208,762,2399,2076,2707,2069,Yes,UCSB-IZC00042892,UCSB-IZC00042892_had_lbs.jpg,01-Dec-2022 02:38:49,01-Dec-2022 02:39:27,,,1.1,
82424888,454113726,LauraAM,2135,742,2584,750,3114,1781,3442,1771,Yes,UCSB-IZC00042102,UCSB-IZC00042102_had_lbs.jpg,01-Dec-2022 02:39:27,01-Dec-2022 02:39:44,,,1.1,
82424870,454113816,LauraAM,3010,233,3468,236,3721,1254,3783,1452,Yes,UCSB-IZC00042037,UCSB-IZC00042037_had_lbs.jpg,01-Dec-2022 02:39:44,01-Dec-2022 02:40:10,,,1.1,
82424893,454113920,LauraAM,2273,719,2712,723,2859,1892,3170,1860,Yes,UCSB-IZC00042120,UCSB-IZC00042120_had_lbs.jpg,01-Dec-2022 02:40:10,01-Dec-2022 02:40:35,,,1.1,
82424870,454114158,LauraAM,3015,233,3458,237,3721,1247,3777,1451,Yes,UCSB-IZC00042037,UCSB-IZC00042037_had_lbs.jpg,01-Dec-2022 02:41:18,01-Dec-2022 02:41:47,,,1.1,
82424931,454114281,LauraAM,2070,587,2521,589,2795,1758,2506,1783,Yes,UCSB-IZC00042818,UCSB-IZC00042818_had_lbs.jpg,01-Dec-2022 02:41:47,01-Dec-2022 02:42:19,,,1.1,
82424886,454114382,LauraAM,2095,323,2553,317,2810,1023,3127,1054,Yes,UCSB-IZC00042091,UCSB-IZC00042091_had_lbs.jpg,01-Dec-2022 02:42:19,01-Dec-2022 02:42:48,,,1.1,
82424916,454114477,LauraAM,2134,797,2575,794,2840,2292,3157,2263,Yes,UCSB-IZC00042597,UCSB-IZC00042597_had_lbs.jpg,01-Dec-2022 02:42:48,01-Dec-2022 02:43:12,,,1.1,
82424911,454114599,LauraAM,2252,808,2701,816,2880,2065,3207,2035,Yes,UCSB-IZC00042585,UCSB-IZC00042585_had_lbs.jpg,01-Dec-2022 02:43:12,01-Dec-2022 02:43:45,,,1.1,
82424887,454114676,LauraAM,2276,745,2714,737,3145,1422,3463,1436,Yes,UCSB-IZC00042099,UCSB-IZC00042099_had_lbs.jpg,01-Dec-2022 02:43:45,01-Dec-2022 02:44:08,,,1.1,
82424913,454114756,LauraAM,1824,523,2267,522,2163,1307,2494,1271,Yes,UCSB-IZC00042588,UCSB-IZC00042588_had_lbs.jpg,01-Dec-2022 02:44:08,01-Dec-2022 02:44:33,,,1.1,
82424896,454114846,LauraAM,2197,755,2639,759,2863,1790,3188,1769,Yes,UCSB-IZC00042463,UCSB-IZC00042463_had_lbs.jpg,01-Dec-2022 02:44:33,01-Dec-2022 02:44:56,,,1.1,
82424881,454114922,LauraAM,2163,772,2607,774,2578,1871,2864,1822,Yes,UCSB-IZC00042086,UCSB-IZC00042086_had_lbs.jpg,01-Dec-2022 02:44:56,01-Dec-2022 02:45:23,,,1.1,
82424941,454114998,LauraAM,2061,779,2501,776,2402,2008,2712,2019,Yes,UCSB-IZC00042848,UCSB-IZC00042848_had_lbs.jpg,01-Dec-2022 02:45:23,01-Dec-2022 02:45:44,,,1.1,
82424915,454115090,LauraAM,1837,567,2280,572,2632,1819,2918,1800,Yes,UCSB-IZC00042594,UCSB-IZC00042594_had_lbs.jpg,01-Dec-2022 02:45:44,01-Dec-2022 02:46:06,,,1.1,
82424868,454115201,LauraAM,2163,697,2616,702,2921,1813,3124,1795,Yes,UCSB-IZC00041913,UCSB-IZC00041913_had_lbs.jpg,01-Dec-2022 02:46:06,01-Dec-2022 02:46:32,,,1.1,
82424934,454115290,LauraAM,2157,166,2599,169,2763,977,3052,981,Yes,UCSB-IZC00042826,UCSB-IZC00042826_had_lbs.jpg,01-Dec-2022 02:46:32,01-Dec-2022 02:47:02,,,1.1,
82424910,454115355,LauraAM,2332,761,2777,755,3274,2028,3584,2005,Yes,UCSB-IZC00042581,UCSB-IZC00042581_had_lbs.jpg,01-Dec-2022 02:47:02,01-Dec-2022 02:47:25,,,1.1,
82424962,454115439,LauraAM,1650,734,2081,742,2202,1810,2711,1810,Yes,UCSB-IZC00044651,UCSB-IZC00044651_had_lbs.jpg,01-Dec-2022 02:47:25,01-Dec-2022 02:47:53,,,1.1,
82424938,454115531,LauraAM,2079,590,2516,605,2502,2144,2849,2127,Yes,UCSB-IZC00042831,UCSB-IZC00042831_had_lbs.jpg,01-Dec-2022 02:47:53,01-Dec-2022 02:48:19,,,1.1,
82424958,454115600,LauraAM,2046,831,2487,827,2667,1979,2999,1977,Yes,UCSB-IZC00044222,UCSB-IZC00044222_had_lbs.jpg,01-Dec-2022 02:48:19,01-Dec-2022 02:48:41,,,1.1,
82424963,454115693,LauraAM,2025,586,2471,590,2816,1316,3029,1285,Yes,UCSB-IZC00044895,UCSB-IZC00044895_had_lbs.jpg,01-Dec-2022 02:48:41,01-Dec-2022 02:49:09,,,1.1,
82424914,454115768,LauraAM,1881,652,2332,654,2936,1650,3261,1680,Yes,UCSB-IZC00042593,UCSB-IZC00042593_had_lbs.jpg,01-Dec-2022 02:49:09,01-Dec-2022 02:49:34,,,1.1,
82424902,454115861,LauraAM,1753,676,2194,679,2507,2127,2834,2105,Yes,UCSB-IZC00042552,UCSB-IZC00042552_had_lbs.jpg,01-Dec-2022 02:49:34,01-Dec-2022 02:49:57,,,1.1,
82424912,454115927,LauraAM,2237,612,2680,613,3002,1892,3326,1878,Yes,UCSB-IZC00042587,UCSB-IZC00042587_had_lbs.jpg,01-Dec-2022 02:49:57,01-Dec-2022 02:50:19,,,1.1,
82424908,454116012,LauraAM,1838,584,2287,583,2256,1809,2609,1770,Yes,UCSB-IZC00042577,UCSB-IZC00042577_had_lbs.jpg,01-Dec-2022 02:50:19,01-Dec-2022 02:50:43,,,1.1,
82424963,454116072,LauraAM,2031,583,2473,589,2824,1304,3045,1274,Yes,UCSB-IZC00044895,UCSB-IZC00044895_had_lbs.jpg,01-Dec-2022 02:50:43,01-Dec-2022 02:51:03,,,1.1,
82424925,454116191,LauraAM,1873,716,2312,716,2488,1432,2813,1459,Yes,UCSB-IZC00042803,UCSB-IZC00042803_had_lbs.jpg,01-Dec-2022 02:51:03,01-Dec-2022 02:51:42,,,1.1,
82424924,454116257,LauraAM,1862,607,2310,607,2395,1651,2729,1617,Yes,UCSB-IZC00042798,UCSB-IZC00042798_had_lbs.jpg,01-Dec-2022 02:51:42,01-Dec-2022 02:52:00,,,1.1,
82424904,454116369,LauraAM,2141,739,2581,740,3068,2137,3369,2088,Yes,UCSB-IZC00042561,UCSB-IZC00042561_had_lbs.jpg,01-Dec-2022 02:52:00,01-Dec-2022 02:52:27,,,1.1,
82424898,454116469,LauraAM,2290,818,2732,829,2852,2060,3181,2042,Yes,UCSB-IZC00042530,UCSB-IZC00042530_had_lbs.jpg,01-Dec-2022 02:52:27,01-Dec-2022 02:52:50,,,1.1,
82424870,454116539,LauraAM,3012,246,3459,241,3740,1231,3799,1458,Yes,UCSB-IZC00042037,UCSB-IZC00042037_had_lbs.jpg,01-Dec-2022 02:52:50,01-Dec-2022 02:53:07,,,1.1,
82424965,454116748,LauraAM,1700,782,2158,784,2371,1893,2733,1895,Yes,UCSB-IZC00047055,UCSB-IZC00047055_had_lbs.jpg,01-Dec-2022 02:53:07,01-Dec-2022 02:54:13,,,1.1,
82424939,454116844,LauraAM,2241,730,2679,739,2737,1542,3063,1551,Yes,UCSB-IZC00042832,UCSB-IZC00042832_had_lbs.jpg,01-Dec-2022 02:54:13,01-Dec-2022 02:54:39,,,1.1,
82424949,454116916,LauraAM,1730,816,2166,822,2767,1509,3093,1550,Yes,UCSB-IZC00042906,UCSB-IZC00042906_had_lbs.jpg,01-Dec-2022 02:54:39,01-Dec-2022 02:54:59,,,1.1,
82424950,454117001,LauraAM,2278,752,2721,761,2884,1939,3202,1967,Yes,UCSB-IZC00042930,UCSB-IZC00042930_had_lbs.jpg,01-Dec-2022 02:54:59,01-Dec-2022 02:55:26,,,1.1,
82424922,454117072,LauraAM,2083,685,2523,695,3084,1917,3411,1898,Yes,UCSB-IZC00042784,UCSB-IZC00042784_had_lbs.jpg,01-Dec-2022 02:55:26,01-Dec-2022 02:55:46,,,1.1,
82424954,454117144,LauraAM,2089,863,2533,870,2677,2073,3015,2083,Yes,UCSB-IZC00043675,UCSB-IZC00043675_had_lbs.jpg,01-Dec-2022 02:55:46,01-Dec-2022 02:56:07,,,1.1,
82424915,454117200,LauraAM,1830,587,2288,581,2611,1830,2930,1815,Yes,UCSB-IZC00042594,UCSB-IZC00042594_had_lbs.jpg,01-Dec-2022 02:56:07,01-Dec-2022 02:56:29,,,1.1,
82424896,454117269,LauraAM,2193,757,2641,753,2846,1790,3210,1777,Yes,UCSB-IZC00042463,UCSB-IZC00042463_had_lbs.jpg,01-Dec-2022 02:56:29,01-Dec-2022 02:56:50,,,1.1,
82424941,454117333,LauraAM,3811,765,4266,766,2375,2030,2720,2045,Yes,UCSB-IZC00042848,UCSB-IZC00042848_had_lbs.jpg,01-Dec-2022 02:56:50,01-Dec-2022 02:57:11,,,1.1,
82424952,454117446,LauraAM,2189,846,2601,851,2487,1601,2796,1586,Yes,UCSB-IZC00043223,UCSB-IZC00043223_had_lbs.jpg,01-Dec-2022 02:57:11,01-Dec-2022 02:57:45,,,1.1,
82424927,454117529,LauraAM,1764,610,2214,615,2250,1685,2568,1680,Yes,UCSB-IZC00042808,UCSB-IZC00042808_had_lbs.jpg,01-Dec-2022 02:57:45,01-Dec-2022 02:58:08,,,1.1,
82424872,454117638,LauraAM,2092,680,2505,687,2707,1726,3034,1733,Yes,UCSB-IZC00042063,UCSB-IZC00042063_had_lbs.jpg,01-Dec-2022 02:58:08,01-Dec-2022 02:58:33,,,1.1,
82424889,454117731,LauraAM,1682,755,2128,754,2190,2336,2546,2356,Yes,UCSB-IZC00042107,UCSB-IZC00042107_had_lbs.jpg,01-Dec-2022 02:58:33,01-Dec-2022 02:58:58,,,1.1,
82424964,454117803,LauraAM,1698,801,2144,796,2239,1582,2635,1564,Yes,UCSB-IZC00047043,UCSB-IZC00047043_had_lbs.jpg,01-Dec-2022 02:58:58,01-Dec-2022 02:59:20,,,1.1,
82424924,454117856,LauraAM,1860,593,2312,603,2381,1675,2741,1632,Yes,UCSB-IZC00042798,UCSB-IZC00042798_had_lbs.jpg,01-Dec-2022 02:59:20,01-Dec-2022 02:59:36,,,1.1,
82424906,454118244,LauraAM,2269,608,2716,608,3088,2136,3423,2097,Yes,UCSB-IZC00042570,UCSB-IZC00042570_had_lbs.jpg,01-Dec-2022 02:59:36,01-Dec-2022 03:01:34,,,1.1,
82424915,454118305,LauraAM,1839,574,2283,569,2597,1831,2924,1810,Yes,UCSB-IZC00042594,UCSB-IZC00042594_had_lbs.jpg,01-Dec-2022 03:01:34,01-Dec-2022 03:01:53,,,1.1,
82424908,454118558,LauraAM,1841,569,2273,575,2256,1801,2623,1804,Yes,UCSB-IZC00042577,UCSB-IZC00042577_had_lbs.jpg,01-Dec-2022 03:01:53,01-Dec-2022 03:03:04,,,1.1,
82424881,454118617,LauraAM,2171,779,2603,778,2554,1881,2882,1826,Yes,UCSB-IZC00042086,UCSB-IZC00042086_had_lbs.jpg,01-Dec-2022 03:03:04,01-Dec-2022 03:03:22,,,1.1,
82424945,454118662,LauraAM,2163,707,2597,711,2797,2172,3130,2201,Yes,UCSB-IZC00042876,UCSB-IZC00042876_had_lbs.jpg,01-Dec-2022 03:03:22,01-Dec-2022 03:03:40,,,1.1,
82424931,454118720,LauraAM,2067,590,2516,590,2482,1785,2827,1777,Yes,UCSB-IZC00042818,UCSB-IZC00042818_had_lbs.jpg,01-Dec-2022 03:03:40,01-Dec-2022 03:03:58,,,1.1,
82424928,454118902,LauraAM,2089,580,2523,560,2337,1376,2660,1337,Yes,UCSB-IZC00042809,UCSB-IZC00042809_had_lbs.jpg,01-Dec-2022 03:03:58,01-Dec-2022 03:05:00,,,1.1,
82424875,454118956,LauraAM,2164,673,2584,680,2531,1960,2826,1967,Yes,UCSB-IZC00042069,UCSB-IZC00042069_had_lbs.jpg,01-Dec-2022 03:05:00,01-Dec-2022 03:05:17,,,1.1,
82424873,454122665,LauraAM,2087,761,2532,758,2607,2251,2930,2256,Yes,UCSB-IZC00042067,UCSB-IZC00042067_had_lbs.jpg,01-Dec-2022 03:28:14,01-Dec-2022 03:28:49,,,1.1,
82424946,454122722,LauraAM,2069,722,2515,729,2482,1645,2814,1645,Yes,UCSB-IZC00042888,UCSB-IZC00042888_had_lbs.jpg,01-Dec-2022 03:28:49,01-Dec-2022 03:29:15,,,1.1,
82424940,454122814,LauraAM,1711,732,2164,733,2219,2242,2638,2238,Yes,UCSB-IZC00042842,UCSB-IZC00042842_had_lbs.jpg,01-Dec-2022 03:29:15,01-Dec-2022 03:29:58,,,1.1,
82424948,454122873,LauraAM,2078,710,2504,714,2981,2025,3314,2049,Yes,UCSB-IZC00042900,UCSB-IZC00042900_had_lbs.jpg,01-Dec-2022 03:29:58,01-Dec-2022 03:30:22,,,1.1,
82424943,454122941,LauraAM,2136,824,2593,827,2693,1802,3019,1821,Yes,UCSB-IZC00042856,UCSB-IZC00042856_had_lbs.jpg,01-Dec-2022 03:30:22,01-Dec-2022 03:30:51,,,1.1,
