subject_id,classification_id,user_name,T2_1 Set scale (0.5 cm): x1,T2_1 Set scale (0.5 cm): x2,T2_1 Set scale (0.5 cm): y1,T2_1 Set scale (0.5 cm): y2,T2_1 Tegula length: x1,T2_1 Tegula length: x2,T2_1 Tegula length: y1,T2_1 Tegula length: y2,T3_1 Were you able to measure the bee?,catalogNumber,originalFileName,started_at,finished_at,gold_standard,expert,workflow_version
82153463,454057724,EllaCurry,3106,3517,825,830,3321,3537,1756,1746,Yes,LACM ENT 602003,LACM ENT 602003_had_lbs.jpg,30-Nov-2022 21:47:46,30-Nov-2022 21:47:58,,,1.1
82151418,454057757,EllaCurry,2749,3184,791,781,3032,3223,1756,1746,Yes,LACM ENT 601717,LACM ENT 601717_had_lbs.jpg,30-Nov-2022 21:47:58,30-Nov-2022 21:48:08,,,1.1
82151033,454057800,EllaCurry,2283,2724,708,708,2298,2577,2025,2035,Yes,LACM ENT 601503,LACM ENT 601503_had_lbs.jpg,30-Nov-2022 21:48:08,30-Nov-2022 21:48:20,,,1.1
82151966,454057835,EllaCurry,2298,2729,737,732,2621,3003,2098,2118,No,LACM ENT 601898,LACM ENT 601898_had_lbs.jpg,30-Nov-2022 21:48:20,30-Nov-2022 21:48:31,,,1.1
82157374,454057880,EllaCurry,2372,2812,659,669,2607,2895,1873,1873,Yes,LACM_ENTB_6001,LACM_ENTB_6001_had_lbs.jpg,30-Nov-2022 21:48:31,30-Nov-2022 21:48:45,,,1.1
82156061,454057917,EllaCurry,2753,3194,708,708,3057,3434,1535,1491,Yes,LACM ENT 602574,LACM ENT 602574_had_lbs.jpg,30-Nov-2022 21:48:45,30-Nov-2022 21:48:56,,,1.1
82151999,454057962,EllaCurry,2474,2910,747,737,2700,2959,2074,2069,Yes,LACM ENT 601900,LACM ENT 601900_had_lbs-2.jpg,30-Nov-2022 21:48:56,30-Nov-2022 21:49:07,,,1.1
82155864,454058003,EllaCurry,3507,3968,664,669,4222,4438,1780,1765,Yes,LACM ENT 602530,LACM ENT 602530_had_lbs.jpg,30-Nov-2022 21:49:08,30-Nov-2022 21:49:21,,,1.1
82153164,454058052,EllaCurry,1960,2406,703,698,2181,2396,1878,1883,Yes,LACM ENT 601977,LACM ENT 601977_had_lbs-2.jpg,30-Nov-2022 21:49:21,30-Nov-2022 21:49:34,,,1.1
82154262,454058097,EllaCurry,1755,2166,571,566,1862,2044,1526,1545,Yes,LACM ENT 602077,LACM ENT 602077_had_lbs-2.jpg,30-Nov-2022 21:49:34,30-Nov-2022 21:49:46,,,1.1
82151546,454058138,EllaCurry,2279,2724,693,693,2357,2631,1751,1770,Yes,LACM ENT 601775,LACM ENT 601775_had_lbs.jpg,30-Nov-2022 21:49:46,30-Nov-2022 21:49:56,,,1.1
82151383,454058177,EllaCurry,2210,2641,723,728,2494,2793,2191,2196,Yes,LACM ENT 601704,LACM ENT 601704_had_lbs.jpg,30-Nov-2022 21:49:57,30-Nov-2022 21:50:06,,,1.1
82155434,454058214,EllaCurry,2122,2577,644,654,2332,2572,1751,1741,Yes,LACM ENT 602299,LACM ENT 602299_had_lbs-2.jpg,30-Nov-2022 21:50:06,30-Nov-2022 21:50:16,,,1.1
82151384,454058250,EllaCurry,2269,2700,723,723,2700,3023,1814,1814,Yes,LACM ENT 601706,LACM ENT 601706_had_lbs.jpg,30-Nov-2022 21:50:16,30-Nov-2022 21:50:29,,,1.1
82156780,454058295,EllaCurry,2151,2592,830,816,2680,3013,1819,1800,Yes,LACM ENT 602710,LACM ENT 602710_had_lbs.jpg,30-Nov-2022 21:50:29,30-Nov-2022 21:50:41,,,1.1
82151376,454058326,EllaCurry,2225,2665,703,693,2425,2690,2084,2079,Yes,LACM ENT 601701,LACM ENT 601701_had_lbs.jpg,30-Nov-2022 21:50:41,30-Nov-2022 21:50:51,,,1.1
82156558,454058370,EllaCurry,2509,2954,737,732,2533,2744,2343,2353,Yes,LACM ENT 602669,LACM ENT 602669_had_lbs.jpg,30-Nov-2022 21:50:51,30-Nov-2022 21:51:02,,,1.1
82155977,454084864,cooperjwood,2019,2472,813,813,2650,2844,2081,2084,Yes,LACM ENT 602560,LACM ENT 602560_had_lbs.jpg,01-Dec-2022 00:06:58,01-Dec-2022 00:07:36,,,1.1
82153223,454085313,cooperjwood,1963,2412,842,836,2411,2697,2453,2439,Yes,LACM ENT 601984,LACM ENT 601984_had_lbs-2.jpg,01-Dec-2022 00:09:14,01-Dec-2022 00:10:01,,,1.1
82153331,454085428,cooperjwood,1979,2425,750,752,2759,2916,1751,1749,Yes,LACM ENT 601991,LACM ENT 601991_had_lbs.jpg,01-Dec-2022 00:10:01,01-Dec-2022 00:10:54,,,1.1
82153847,454085496,cooperjwood,1999,2444,753,753,2891,3067,1684,1678,Yes,LACM ENT 602033,LACM ENT 602033_had_lbs-2.jpg,01-Dec-2022 00:10:54,01-Dec-2022 00:11:21,,,1.1
82153818,454085587,cooperjwood,1275,1714,734,734,2046,2178,1836,1834,Yes,LACM ENT 602028,LACM ENT 602028_had_lbs-2.jpg,01-Dec-2022 00:11:21,01-Dec-2022 00:11:53,,,1.1
82153911,454085660,cooperjwood,1745,2187,761,761,2644,2801,1677,1671,Yes,LACM ENT 602039,LACM ENT 602039_had_lbs.jpg,01-Dec-2022 00:11:53,01-Dec-2022 00:12:18,,,1.1
82154984,454085741,cooperjwood,1596,2047,793,795,2255,2396,1865,1864,Yes,LACM ENT 602186,LACM ENT 602186_had_lbs.jpg,01-Dec-2022 00:12:18,01-Dec-2022 00:12:50,,,1.1
82155004,454085821,cooperjwood,1503,1958,779,784,2253,2425,1754,1751,Yes,LACM ENT 602190,LACM ENT 602190_had_lbs.jpg,01-Dec-2022 00:12:50,01-Dec-2022 00:13:17,,,1.1
82154797,454085897,cooperjwood,1861,2307,768,769,2608,2926,1989,1986,Yes,LACM ENT 602130,LACM ENT 602130_had_lbs.jpg,01-Dec-2022 00:13:17,01-Dec-2022 00:13:44,,,1.1
82152918,454085992,cooperjwood,1561,2008,791,790,2109,2419,2201,2222,Yes,LACM ENT 601960,LACM ENT 601960_had_lbs-2.jpg,01-Dec-2022 00:13:44,01-Dec-2022 00:14:08,,,1.1
82156412,454086071,cooperjwood,1924,2341,785,786,2636,2944,1646,1646,Yes,LACM ENT 602646,LACM ENT 602646_had_lbs.jpg,01-Dec-2022 00:14:09,01-Dec-2022 00:14:28,,,1.1
82151510,454086147,cooperjwood,1819,2264,697,697,2606,2811,1912,1910,Yes,LACM ENT 601756,LACM ENT 601756_had_lbs.jpg,01-Dec-2022 00:14:28,01-Dec-2022 00:14:53,,,1.1
82156200,454086222,cooperjwood,2203,1759,810,812,2355,2674,1950,1939,Yes,LACM ENT 602606,LACM ENT 602606_had_lbs.jpg,01-Dec-2022 00:14:53,01-Dec-2022 00:15:18,,,1.1
82153409,454086294,cooperjwood,1866,2317,821,821,2413,2729,2241,2236,Yes,LACM ENT 601997,LACM ENT 601997_had_lbs.jpg,01-Dec-2022 00:15:18,01-Dec-2022 00:15:43,,,1.1
82157473,454086404,cooperjwood,1890,2337,733,739,2516,2757,1907,1902,Yes,LACM_ENTB_6008,LACM_ENTB_6008_had_lbs.jpg,01-Dec-2022 00:15:43,01-Dec-2022 00:16:13,,,1.1
82157199,454086505,cooperjwood,1509,1951,749,752,2201,2410,1851,1859,Yes,LACM_ENTB_5984,LACM_ENTB_5984_had_lbs.jpg,01-Dec-2022 00:16:13,01-Dec-2022 00:16:48,,,1.1
82153437,454086576,cooperjwood,1981,2425,748,748,2682,2830,1733,1731,Yes,LACM ENT 602000,LACM ENT 602000_had_lbs.jpg,01-Dec-2022 00:16:48,01-Dec-2022 00:17:13,,,1.1
82156828,454086677,cooperjwood,1745,2187,834,837,2518,2810,2352,2348,Yes,LACM ENT 602716,LACM ENT 602716_had_lbs.jpg,01-Dec-2022 00:17:13,01-Dec-2022 00:17:39,,,1.1
82151118,454086771,cooperjwood,1597,2037,872,868,2484,2789,1750,1755,Yes,LACM ENT 601538,LACM ENT 601538_had_lbs.jpg,01-Dec-2022 00:17:39,01-Dec-2022 00:18:04,,,1.1
82156194,454086883,cooperjwood,2081,2520,889,892,2839,3178,1889,1881,Yes,LACM ENT 602605,LACM ENT 602605_had_lbs.jpg,01-Dec-2022 00:18:04,01-Dec-2022 00:18:27,,,1.1
82151062,454087027,cooperjwood,1889,2305,756,755,2420,2722,2048,2039,Yes,LACM ENT 601505,LACM ENT 601505_had_lbs.jpg,01-Dec-2022 00:18:27,01-Dec-2022 00:18:49,,,1.1
82153707,454087150,cooperjwood,1702,2150,748,750,2519,2688,1759,1754,Yes,LACM ENT 602020,LACM ENT 602020_had_lbs-2.jpg,01-Dec-2022 00:18:49,01-Dec-2022 00:19:09,,,1.1
82154230,454087324,cooperjwood,1489,1773,654,641,1426,1550,1237,1230,Yes,LACM ENT 602073.jpg,LACM ENT 602073.jpg,01-Dec-2022 00:19:09,01-Dec-2022 00:19:43,,,1.1
82155155,454087448,cooperjwood,2226,2674,654,656,2985,3178,1782,1787,Yes,LACM ENT 602242,LACM ENT 602242_had_lbs.jpg,01-Dec-2022 00:19:43,01-Dec-2022 00:20:23,,,1.1
82152708,454087521,cooperjwood,2113,2563,667,667,3088,3271,1720,1723,Yes,LACM ENT 601940,LACM ENT 601940_had_lbs.jpg,01-Dec-2022 00:20:23,01-Dec-2022 00:20:49,,,1.1
82151776,454087600,cooperjwood,1604,2046,808,814,2440,2672,1997,2000,Yes,LACM ENT 601876,LACM ENT 601876_had_lbs.jpg,01-Dec-2022 00:20:49,01-Dec-2022 00:21:12,,,1.1
82155583,454087667,cooperjwood,2013,2462,663,666,2829,3016,1617,1619,Yes,LACM ENT 602334,LACM ENT 602334_had_lbs.jpg,01-Dec-2022 00:21:12,01-Dec-2022 00:21:37,,,1.1
82152787,454087781,cooperjwood,750,754,4000,3557,1749,1749,3217,3040,Yes,LACM ENT 601951,LACM ENT 601951_had_lbs.jpg,01-Dec-2022 00:21:37,01-Dec-2022 00:22:36,,,1.1
82151861,454087833,cooperjwood,2040,2482,737,741,3034,3627,2254,2184,Yes,LACM ENT 601888,LACM ENT 601888_had_lbs.jpg,01-Dec-2022 00:22:36,01-Dec-2022 00:23:06,,,1.1
82154914,454087878,cooperjwood,1841,2288,804,802,2602,2932,1999,2008,Yes,LACM ENT 602154,LACM ENT 602154_had_lbs.jpg,01-Dec-2022 00:23:06,01-Dec-2022 00:23:31,,,1.1
82155604,454087952,cooperjwood,2217,2634,810,815,3173,3343,2029,2029,Yes,LACM ENT 602344,LACM ENT 602344_had_lbs.jpg,01-Dec-2022 00:23:31,01-Dec-2022 00:24:07,,,1.1
82156392,454088081,cooperjwood,1939,2357,761,762,2369,2659,1965,1966,Yes,LACM ENT 602642,LACM ENT 602642_had_lbs.jpg,01-Dec-2022 00:24:28,01-Dec-2022 00:25:04,,,1.1
82155648,454088155,cooperjwood,1272,1713,726,727,2161,2288,1719,1714,Yes,LACM ENT 602345,LACM ENT 602345_had_lbs.jpg,01-Dec-2022 00:25:04,01-Dec-2022 00:25:35,,,1.1
82157309,454088195,cooperjwood,1763,2212,797,793,2502,2714,2036,2014,Yes,LACM_ENTB_5994,LACM_ENTB_5994_had_lbs.jpg,01-Dec-2022 00:25:35,01-Dec-2022 00:25:56,,,1.1
82151358,454088275,cooperjwood,1930,2370,708,705,2602,2821,1909,1912,Yes,LACM ENT 601698,LACM ENT 601698_had_lbs.jpg,01-Dec-2022 00:25:56,01-Dec-2022 00:26:21,,,1.1
82155599,454088357,cooperjwood,1661,2108,762,763,2424,2607,2095,2097,No,LACM ENT 602340,LACM ENT 602340_had_lbs.jpg,01-Dec-2022 00:26:21,01-Dec-2022 00:26:54,,,1.1
82154207,454088606,cooperjwood,2426,1982,740,737,2808,2989,1708,1710,Yes,LACM ENT 602070,LACM ENT 602070_had_lbs-2.jpg,01-Dec-2022 00:26:54,01-Dec-2022 00:28:30,,,1.1
82156031,454088690,cooperjwood,1778,2221,808,810,2145,2350,2065,2070,Yes,LACM ENT 602569,LACM ENT 602569_had_lbs.jpg,01-Dec-2022 00:28:30,01-Dec-2022 00:29:01,,,1.1
82157392,454088794,cooperjwood,1916,2366,723,723,2597,2824,1939,1929,Yes,LACM_ENTB_6002,LACM_ENTB_6002_had_lbs.jpg,01-Dec-2022 00:29:22,01-Dec-2022 00:29:49,,,1.1
82155444,454088885,cooperjwood,1559,1998,698,699,2381,2528,1756,1757,Yes,LACM ENT 602300,LACM ENT 602300_had_lbs-2.jpg,01-Dec-2022 00:29:49,01-Dec-2022 00:30:17,,,1.1
82155252,454088944,cooperjwood,1597,2041,778,781,2357,2700,2078,2077,Yes,LACM ENT 602258,LACM ENT 602258_had_lbs.jpg,01-Dec-2022 00:30:17,01-Dec-2022 00:30:40,,,1.1
82154850,454088999,cooperjwood,1368,1811,770,764,1977,2115,1865,1862,Yes,LACM ENT 602135,LACM ENT 602135_had_lbs.jpg,01-Dec-2022 00:30:40,01-Dec-2022 00:31:01,,,1.1
82154581,454089051,cooperjwood,1570,1983,723,725,2181,2340,1541,1540,Yes,LACM ENT 602098,LACM ENT 602098_had_lbs.jpg,01-Dec-2022 00:31:01,01-Dec-2022 00:31:24,,,1.1
82156915,454089142,cooperjwood,1771,2221,773,774,2561,2782,1850,1828,Yes,LACM_ENTB_5963,LACM_ENTB_5963_had_lbs.jpg,01-Dec-2022 00:31:24,01-Dec-2022 00:31:56,,,1.1
82153034,454089224,cooperjwood,2104,2517,1014,1020,2850,3035,1915,1920,Yes,LACM ENT 601969,LACM ENT 601969_had_lbs.jpg,01-Dec-2022 00:31:56,01-Dec-2022 00:32:23,,,1.1
82155029,454089300,cooperjwood,1850,2296,749,752,2544,2875,1737,1743,Yes,LACM ENT 602204,LACM ENT 602204_had_lbs.jpg,01-Dec-2022 00:32:23,01-Dec-2022 00:32:50,,,1.1
82154098,454089374,cooperjwood,1599,2049,786,791,2472,2795,1994,1995,Yes,LACM ENT 602051,LACM ENT 602051_had_lbs.jpg,01-Dec-2022 00:32:50,01-Dec-2022 00:33:15,,,1.1
82152369,454089464,cooperjwood,1504,1955,769,769,2358,2528,1815,1821,No,LACM ENT 601922,LACM ENT 601922_had_lbs.jpg,01-Dec-2022 00:33:15,01-Dec-2022 00:33:44,,,1.1
82153488,454089664,cooperjwood,1700,2149,806,795,2371,2557,1881,1864,Yes,LACM ENT 602004,LACM ENT 602004_had_lbs-2.jpg,01-Dec-2022 00:33:44,01-Dec-2022 00:34:50,,,1.1
82155735,454089738,cooperjwood,1955,2397,729,734,2683,2809,1610,1614,No,LACM ENT 602350,LACM ENT 602350_had_lbs-2.jpg,01-Dec-2022 00:34:50,01-Dec-2022 00:35:21,,,1.1
82154177,454089867,cooperjwood,1907,1465,720,728,2195,2367,1635,1632,Yes,LACM ENT 602061,LACM ENT 602061_had_lbs.jpg,01-Dec-2022 00:35:21,01-Dec-2022 00:36:16,,,1.1
82152801,454089913,cooperjwood,1968,2423,781,781,2514,2835,1919,1921,Yes,LACM ENT 601952,LACM ENT 601952_had_lbs-2.jpg,01-Dec-2022 00:36:16,01-Dec-2022 00:36:35,,,1.1
82154639,454089974,cooperjwood,1918,2365,658,655,2821,3038,1563,1555,Yes,LACM ENT 602104,LACM ENT 602104_had_lbs.jpg,01-Dec-2022 00:36:35,01-Dec-2022 00:36:59,,,1.1
82152998,454090059,cooperjwood,1277,1719,719,717,2044,2208,1814,1806,Yes,LACM ENT 601964,LACM ENT 601964_had_lbs.jpg,01-Dec-2022 00:36:59,01-Dec-2022 00:37:30,,,1.1
82156695,454094154,monabugz,2385,2711,993,997,2472,2678,2043,2043,Yes,LACM ENT 602695,LACM ENT 602695_had_lbs.jpg,01-Dec-2022 00:57:37,01-Dec-2022 00:59:03,,,1.1
82150931,454094273,monabugz,1919,2824,979,975,2244,2567,1888,1904,,LACM ENT 601470,LACM ENT 601470_had_lbs.jpg,01-Dec-2022 00:59:03,01-Dec-2022 00:59:43,,,1.1
82153409,454094314,monabugz,2227,2803,1045,1059,2420,2736,2207,2222,,LACM ENT 601997,LACM ENT 601997_had_lbs.jpg,01-Dec-2022 00:59:43,01-Dec-2022 00:59:57,,,1.1
82155290,454094486,monabugz,1511,1951,852,858,2226,2443,1955,1958,Yes,LACM ENT 602269,LACM ENT 602269_had_lbs-2.jpg,01-Dec-2022 00:59:57,01-Dec-2022 01:00:51,,,1.1
82155321,454094729,monabugz,1481,1910,886,890,2222,2400,1918,1906,Yes,LACM ENT 602273,LACM ENT 602273_had_lbs.jpg,01-Dec-2022 01:01:35,01-Dec-2022 01:01:55,,,1.1
82153707,454094784,monabugz,1714,2153,818,821,2553,2680,1779,1786,Yes,LACM ENT 602020,LACM ENT 602020_had_lbs-2.jpg,01-Dec-2022 01:01:55,01-Dec-2022 01:02:13,,,1.1
82151671,454094848,monabugz,1650,2098,766,767,2101,2278,1567,1582,,LACM ENT 601855,LACM ENT 601855_had_lbs.jpg,01-Dec-2022 01:02:13,01-Dec-2022 01:02:34,,,1.1
82151781,454094929,monabugz,1768,2191,1018,1017,2886,3195,2156,2155,Yes,LACM ENT 601880,LACM ENT 601880_had_lbs.jpg,01-Dec-2022 01:02:34,01-Dec-2022 01:02:57,,,1.1
82156023,454094982,monabugz,1702,2131,844,847,2822,3388,1697,1688,Yes,LACM ENT 602568,LACM ENT 602568_had_lbs.jpg,01-Dec-2022 01:02:57,01-Dec-2022 01:03:17,,,1.1
82152029,454095020,monabugz,1413,1820,754,755,2051,2239,1818,1818,Yes,LACM ENT 601901,LACM ENT 601901_had_lbs.jpg,01-Dec-2022 01:03:17,01-Dec-2022 01:03:34,,,1.1
82156163,454095058,monabugz,1500,1933,801,770,2184,2402,1712,1714,Yes,LACM ENT 602600,LACM ENT 602600_had_lbs.jpg,01-Dec-2022 01:03:34,01-Dec-2022 01:03:51,,,1.1
82151482,454095082,monabugz,1324,1766,926,935,1688,1998,2141,2186,Yes,LACM ENT 601747,LACM ENT 601747_had_lbs.jpg,01-Dec-2022 01:03:51,01-Dec-2022 01:04:06,,,1.1
82156061,454095149,monabugz,2331,2759,857,868,3083,3416,1501,1491,Yes,LACM ENT 602574,LACM ENT 602574_had_lbs.jpg,01-Dec-2022 01:04:06,01-Dec-2022 01:04:40,,,1.1
82155508,454095189,monabugz,1868,2302,798,799,2640,2799,1793,1799,Yes,LACM ENT 602313,LACM ENT 602313_had_lbs.jpg,01-Dec-2022 01:04:40,01-Dec-2022 01:04:55,,,1.1
82151610,454095222,monabugz,1868,2288,867,867,2202,2448,2249,2250,Yes,LACM ENT 601809,LACM ENT 601809_had_lbs.jpg,01-Dec-2022 01:04:55,01-Dec-2022 01:05:10,,,1.1
82156915,454095256,monabugz,1784,2229,853,848,2552,2847,1937,1933,Yes,LACM_ENTB_5963,LACM_ENTB_5963_had_lbs.jpg,01-Dec-2022 01:05:10,01-Dec-2022 01:05:24,,,1.1
82151416,454095286,monabugz,1911,2340,836,837,2782,3091,1716,1733,Yes,LACM ENT 601716,LACM ENT 601716_had_lbs.jpg,01-Dec-2022 01:05:24,01-Dec-2022 01:05:36,,,1.1
82155999,454095336,monabugz,1906,2342,902,895,2413,3031,1767,1788,Yes,LACM ENT 602566,LACM ENT 602566_had_lbs.jpg,01-Dec-2022 01:05:36,01-Dec-2022 01:05:50,,,1.1
82155648,454095389,monabugz,1265,1719,789,788,2168,2304,1751,1740,Yes,LACM ENT 602345,LACM ENT 602345_had_lbs.jpg,01-Dec-2022 01:05:50,01-Dec-2022 01:06:05,,,1.1
82151256,454095456,monabugz,1822,2261,835,838,2152,2359,2243,2248,Yes,LACM ENT 601596,LACM ENT 601596_had_lbs.jpg,01-Dec-2022 01:06:05,01-Dec-2022 01:06:26,,,1.1
82155944,454095491,monabugz,2050,2484,651,665,2730,3066,1606,1604,Yes,LACM ENT 602554,LACM ENT 602554_had_lbs.jpg,01-Dec-2022 01:06:26,01-Dec-2022 01:06:40,,,1.1
82153769,454095542,monabugz,1488,1939,910,900,2242,2428,1681,1687,Yes,LACM ENT 602022,LACM ENT 602022_had_lbs.jpg,01-Dec-2022 01:06:40,01-Dec-2022 01:06:56,,,1.1
82154820,454095593,monabugz,1282,1708,819,821,2074,2252,1836,1837,Yes,LACM ENT 602131,LACM ENT 602131_had_lbs.jpg,01-Dec-2022 01:06:56,01-Dec-2022 01:07:13,,,1.1
82155197,454095653,monabugz,1979,2428,827,824,2825,3000,1850,1848,Yes,LACM ENT 602251,LACM ENT 602251_had_lbs-2.jpg,01-Dec-2022 01:07:13,01-Dec-2022 01:07:31,,,1.1
82154610,454095687,monabugz,2021,2453,845,835,2849,3046,1948,1952,Yes,LACM ENT 602099,LACM ENT 602099_had_lbs.jpg,01-Dec-2022 01:07:31,01-Dec-2022 01:07:44,,,1.1
82151350,454095830,monabugz,1931,2352,815,828,2390,2970,1835,1763,Yes,LACM ENT 601688,LACM ENT 601688_had_lbs.jpg,01-Dec-2022 01:08:11,01-Dec-2022 01:08:37,,,1.1
82153437,454095865,monabugz,1989,2435,831,833,2682,2836,1755,1753,Yes,LACM ENT 602000,LACM ENT 602000_had_lbs.jpg,01-Dec-2022 01:08:37,01-Dec-2022 01:08:49,,,1.1
82153207,454095892,monabugz,1519,1958,861,863,2242,2413,1718,1723,Yes,LACM ENT 601980,LACM ENT 601980_had_lbs-2.jpg,01-Dec-2022 01:08:49,01-Dec-2022 01:09:03,,,1.1
82151887,454095925,monabugz,1714,2155,842,835,2385,2577,2041,2036,Yes,LACM ENT 601891,LACM ENT 601891_had_lbs.jpg,01-Dec-2022 01:09:03,01-Dec-2022 01:09:16,,,1.1
82157027,454095963,monabugz,1886,2313,963,965,2482,2759,1960,1972,Yes,LACM_ENTB_5972,LACM_ENTB_5972_had_lbs.jpg,01-Dec-2022 01:09:16,01-Dec-2022 01:09:28,,,1.1
82151291,454096008,monabugz,1819,2262,949,940,2508,2756,1966,1958,Yes,LACM ENT 601649,LACM ENT 601649_had_lbs.jpg,01-Dec-2022 01:09:28,01-Dec-2022 01:09:40,,,1.1
82154262,454096047,monabugz,1344,1768,717,704,1883,2034,1541,1550,,LACM ENT 602077,LACM ENT 602077_had_lbs-2.jpg,01-Dec-2022 01:09:40,01-Dec-2022 01:09:54,,,1.1
82153223,454096088,monabugz,1983,2431,944,920,2419,2722,2441,2429,Yes,LACM ENT 601984,LACM ENT 601984_had_lbs-2.jpg,01-Dec-2022 01:09:54,01-Dec-2022 01:10:05,,,1.1
82156626,454096150,monabugz,1910,2323,829,835,2558,2865,1967,1967,Yes,LACM ENT 602687,LACM ENT 602687_had_lbs.jpg,01-Dec-2022 01:10:05,01-Dec-2022 01:10:27,,,1.1
82155875,454096182,monabugz,1951,2365,720,712,2754,3041,1625,1637,Yes,LACM ENT 602539,LACM ENT 602539_had_lbs.jpg,01-Dec-2022 01:10:27,01-Dec-2022 01:10:36,,,1.1
82152538,454096250,monabugz,1841,2297,876,874,2423,2753,1982,2007,Yes,LACM ENT 601933,LACM ENT 601933_had_lbs-2.jpg,01-Dec-2022 01:10:36,01-Dec-2022 01:10:50,,,1.1
82152568,454096324,monabugz,3125,3570,751,743,3792,4037,1772,1790,Yes,LACM ENT 601935,LACM ENT 601935_had_lbs.jpg,01-Dec-2022 01:10:50,01-Dec-2022 01:11:10,,,1.1
82153457,454096385,monabugz,2696,3108,973,963,3330,3546,1780,1787,Yes,LACM ENT 602003,LACM ENT 602003_had_lbs-2.jpg,01-Dec-2022 01:11:10,01-Dec-2022 01:11:24,,,1.1
82153828,454096463,monabugz,1298,1724,822,827,2043,2207,1796,1796,Yes,LACM ENT 602028,LACM ENT 602028_had_lbs.jpg,01-Dec-2022 01:11:24,01-Dec-2022 01:11:49,,,1.1
82152648,454096498,monabugz,4239,4659,377,385,4840,5081,1407,1443,Yes,LACM ENT 601939,LACM ENT 601939_had_lbs-2.jpg,01-Dec-2022 01:11:49,01-Dec-2022 01:11:59,,,1.1
82153773,454096534,monabugz,1581,1982,798,796,2353,2486,1602,1602,Yes,LACM ENT 602025,LACM ENT 602025_had_lbs-2.jpg,01-Dec-2022 01:11:59,01-Dec-2022 01:12:11,,,1.1
82155099,454096553,monabugz,1990,2439,825,826,2706,2903,1800,1801,Yes,LACM ENT 602230,LACM ENT 602230_had_lbs-2.jpg,01-Dec-2022 01:12:11,01-Dec-2022 01:12:21,,,1.1
82155219,454096709,monabugz,1965,2381,812,812,2243,2407,1773,1773,Yes,LACM ENT 602254,LACM ENT 602254_had_lbs-2.jpg,01-Dec-2022 01:12:21,01-Dec-2022 01:13:12,,,1.1
82151557,454096748,monabugz,2245,2675,672,671,3000,3183,1626,1626,Yes,LACM ENT 601779,LACM ENT 601779_had_lbs.jpg,01-Dec-2022 01:13:12,01-Dec-2022 01:13:24,,,1.1
82152979,454096796,monabugz,1381,1767,748,745,1941,2126,1562,1566,Yes,LACM ENT 601963,LACM ENT 601963_had_lbs.jpg,01-Dec-2022 01:13:24,01-Dec-2022 01:13:36,,,1.1
82151247,454096837,monabugz,1738,2161,912,907,2381,2697,1686,1674,Yes,LACM ENT 601591,LACM ENT 601591_had_lbs.jpg,01-Dec-2022 01:13:36,01-Dec-2022 01:13:46,,,1.1
82153165,454096886,monabugz,1519,1965,855,863,2204,2383,1879,1879,Yes,LACM ENT 601977,LACM ENT 601977_had_lbs.jpg,01-Dec-2022 01:13:46,01-Dec-2022 01:13:59,,,1.1
82155583,454096942,monabugz,2026,2469,752,753,2825,3011,1694,1690,Yes,LACM ENT 602334,LACM ENT 602334_had_lbs.jpg,01-Dec-2022 01:13:59,01-Dec-2022 01:14:14,,,1.1
82151448,454096977,monabugz,1815,2236,931,936,2323,2566,1786,1792,Yes,LACM ENT 601732,LACM ENT 601732_had_lbs.jpg,01-Dec-2022 01:14:14,01-Dec-2022 01:14:28,,,1.1
82153717,454097039,monabugz,1718,2146,828,826,2500,2698,1747,1746,Yes,LACM ENT 602020,LACM ENT 602020_had_lbs.jpg,01-Dec-2022 01:14:28,01-Dec-2022 01:14:42,,,1.1
82155193,454097109,monabugz,1764,2189,842,844,2546,2719,1786,1798,Yes,LACM ENT 602248,LACM ENT 602248_had_lbs.jpg,01-Dec-2022 01:14:42,01-Dec-2022 01:14:54,,,1.1
82157102,454097159,monabugz,1835,2263,880,883,2551,2845,2083,2083,Yes,LACM_ENTB_5978,LACM_ENTB_5978_had_lbs.jpg,01-Dec-2022 01:14:54,01-Dec-2022 01:15:07,,,1.1
82156938,454097225,monabugz,1785,2220,847,847,2354,2612,1938,1960,Yes,LACM_ENTB_5964,LACM_ENTB_5964_had_lbs.jpg,01-Dec-2022 01:15:07,01-Dec-2022 01:15:21,,,1.1
82155531,454097315,monabugz,1222,1621,751,757,1879,2041,1599,1599,Yes,LACM ENT 602320,LACM ENT 602320_had_lbs.jpg,01-Dec-2022 01:15:21,01-Dec-2022 01:15:38,,,1.1
82151618,454097379,monabugz,2049,2484,894,886,2730,2939,1850,1844,Yes,LACM ENT 601816,LACM ENT 601816_had_lbs.jpg,01-Dec-2022 01:15:38,01-Dec-2022 01:15:51,,,1.1
82151423,454097422,monabugz,1535,1950,990,988,2337,2664,2045,2055,Yes,LACM ENT 601718,LACM ENT 601718_had_lbs.jpg,01-Dec-2022 01:15:51,01-Dec-2022 01:16:04,,,1.1
82154876,454097465,monabugz,1407,1839,777,771,2140,2337,1736,1738,Yes,LACM ENT 602139,LACM ENT 602139_had_lbs.jpg,01-Dec-2022 01:16:04,01-Dec-2022 01:16:16,,,1.1
82152157,454097508,monabugz,1861,2300,911,908,2649,2927,1757,1765,Yes,LACM ENT 601911,LACM ENT 601911_had_lbs-2.jpg,01-Dec-2022 01:16:16,01-Dec-2022 01:16:27,,,1.1
